gene_id	WT_0H_DBI_7	WT_0H_DBI_8	WT_0H_DBI_9	WT_24H_DBI_10	WT_24H_DBI_11	WT_24H_DBI_12	WT_48H_DBI_13	WT_48H_DBI_14	WT_48H_DBI_15	WT_0H_DNA2_22	WT_0H_DNA2_23	WT_0H_DNA2_24	WT_120H_DNA2_25	WT_120H_DNA2_26	WT_120H_DNA2_27	WT_0H_DNA1_28	WT_0H_DNA1_29	WT_0H_DNA1_30	WT_6H_DNA1_31	WT_6H_DNA1_32	WT_6H_DNA1_33	WT_24H_DNA1_34	WT_24H_DNA1_35	WT_24H_DNA1_36
ENSMUSG00000028214	1.33143639336334	1.79797088627106	0.591899989995732	4.08191311507632	4.53692687337342	3.35002472338652	3.96283711502367	3.67109380986866	3.17652133281338	0.870639445470927	1.4538660880432	1.08185586269214	1.89068759162864	2.58239376774293	2.73496459574833	6.56250462950266	4.64267238741323	4.43639483394189	6.74095080059727	7.11578991244966	8.93054092266032	3.62953955995496	4.04718535470253	3.46215687031889
ENSMUSG00000024521	-0.981505175337328	-1.02955168351447	-2.18424376634506	0.588633200090636	-1.19789327831424	0.516151427637461	1.80769239693692	0.721986693049626	0.672998177507515	-1.34055290029943	-2.89739239114692	-1.0466986304311	4.66955832074201	5.34330913726348	4.42298244552464	-2.89739239114692	1.27585034504438	-0.205625157849363	0.579725016385715	1.09339187331913	2.01546156220245	1.43058388754946	2.17838506628751	-0.173412157979576
ENSMUSG00000027611	-1.8205711863016	-0.833947873023419	-2.18424376634506	1.61166483439191	1.16741911152103	0.9736110058017	1.456832636904	1.66206405686041	1.21690018239656	-1.91843308684593	-1.12072160812718	-1.99519379412258	-0.454298661821588	1.34425605094014	0.721181214165155	0.47783640478663	-0.0198891105466799	-1.54108053899567	4.43160534046862	0.855592558198935	3.807323291657	0.725658543901581	0.0765527701459676	0.956267377122886
ENSMUSG00000044352	4.10288232942514	3.35538644481722	3.27195077373965	1.84955333843411	1.21506945017608	2.21157992346987	0.992247793332136	1.8391277421482	1.92015465482892	3.67536358156951	4.47757332128781	3.7472709295987	0.698966230993112	-0.0429640192206922	1.71340299647006	3.40173625038962	3.7207943108893	3.08928994594758	2.37170165480542	2.44102793433588	2.57547337488296	2.28279213041637	-0.10624566452977	0.365235280548713
ENSMUSG00000052373	2.95006699033887	4.15172649729753	4.40900667157741	2.64427009763238	2.49574377475515	1.48660460311144	1.30464275880857	0.83770171822311	1.5036166367019	2.6157187250544	2.12686061668369	2.83419048809802	1.41453074165403	0.853678982200789	1.90507284194769	4.1919350297593	4.37600341691047	4.13056612344901	4.31464604679067	3.89603490659466	3.31372515970098	1.83342043348334	1.37975471579371	1.84633161239293
ENSMUSG00000032024	0.0392548178715062	0.988110372309222	-0.141564165110222	5.22095773813078	3.3668814762356	4.15540314234938	5.65022023559188	3.82625368792549	3.88839368582455	-1.34055290029943	-0.348292105761027	-2.89739239114692	2.29261121132156	3.23873497891738	2.87898857640097	2.75296721185074	0.608311010964607	-1.3364951548049	1.29561231948549	2.7730184049623	4.23782075755053	3.51915243875171	4.50607744783938	4.02133156587617
ENSMUSG00000016524	-2.89739239114692	-2.89739239114692	-1.70914581792125	2.93005616574965	3.39818225738921	2.91237912464057	0.220091358282118	-0.698212956655079	-0.632018074490707	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	0.794624779907851	2.92446986400404	2.61074031717577	0.725658543901581	2.23075320989166	3.59985426234838
ENSMUSG00000027699	2.49654469359303	0.935426215362152	2.14564166080149	1.77453263732545	1.21506945017608	2.65738771560928	5.68145904040203	3.64750039042666	5.45022992340642	1.70579084230759	2.29584339911601	1.4938924297235	2.00214245055283	2.07446488505391	1.15766523471533	1.08864588197185	0.520828817718518	1.98404915888065	-0.526247803606781	0.0743961627577849	1.75673560017981	4.12563823782598	2.93016157791567	2.05231205593368
ENSMUSG00000058755	-2.89739239114692	-2.28388734066801	-2.89739239114692	2.46501743623506	2.09847080729868	2.11333369899152	3.43077743211895	1.7235317432232	1.5036166367019	-2.89739239114692	-2.89739239114692	-2.89739239114692	-0.186429987441856	2.14437037416537	-1.04789949164946	-2.89739239114692	-2.89739239114692	-2.42223013394478	-2.89739239114692	0.46170612646221	1.1846217646367	1.09166191544407	1.59481171679472	1.48189277230104
ENSMUSG00000028378	2.53411562872944	1.3112082849683	1.13339163387149	2.72618207463015	1.62094428072195	2.8678757292477	4.18072422001153	2.63114279637273	3.89548874707666	1.23252792974748	0.627945540295222	1.43288366518628	4.28487435754082	4.45165782466768	4.39130008117817	-0.38942503280132	1.35386311683211	0.769618240802119	0.859688751984121	1.01839772872004	1.51755705964353	2.23036837080801	1.85047321446923	2.52433864975048
ENSMUSG00000032715	-0.609671532620645	-0.368884559324345	0.417491644867411	1.56790355943261	2.7912730649231	1.8642649688198	2.08969719634195	2.26833750510357	2.15111594038604	-0.929069638805625	-1.50916763371983	-0.479321285125843	1.2436110316152	1.88327035061816	1.23109249048555	-0.203728265708943	0.980350157057047	0.475808843004228	0.23202451381732	1.19904452816198	0.473015222660736	1.88520255273198	4.65003514699674	3.97144954056461
ENSMUSG00000027470	-2.89739239114692	-2.89739239114692	-2.89739239114692	2.64427009763238	3.59111184661744	2.13852957411599	-0.060865688243145	1.34756344170477	0.534426265302954	-0.929069638805625	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-0.736586224268536	-0.99637213519633	-2.89739239114692	-2.89739239114692	-2.89739239114692	-1.12512185835809	-0.325562885269906	1.12075442657285	3.7480814368809	2.83951966239189
ENSMUSG00000032338	0.69880714602024	1.76815400182942	0.108575045860835	1.73550677299809	-0.594695178700256	-1.46233219469199	-0.4101022631696	1.04453300658064	1.34681096317055	0.386438678600673	0.72588305395877	1.43288366518628	-1.21076496669986	0.767695241480458	-0.480672008833606	2.61159773065612	1.54336364480904	0.580535936171833	5.45369749043133	5.27096957755592	6.54241174639333	0.00355358769939187	-0.242395473294415	0.879663581090345
ENSMUSG00000102715	0.884796690348147	-0.368884559324345	0.507329756442127	-2.14866501009941	-2.89739239114692	-2.89739239114692	-2.89739239114692	-1.06314904223571	-1.00214754270528	3.82879377248914	3.55447262812833	2.73659291546875	1.63805913365547	1.0116491048784	0.998548666043218	1.25635742816339	1.37895728185176	2.00301638609163	-0.526247803606781	0.855592558198935	-1.82767048216262	-1.19066030371021	-1.54216873217108	0.0527618721353354
ENSMUSG00000067219	0.140163926912795	1.46780713785943	-1.06652361639259	3.16848286829132	3.92780922493259	3.59722436647924	3.15843562265523	2.69391357999716	3.56261673296002	-2.89739239114692	-2.89739239114692	-2.89739239114692	1.33160056873009	2.36537950419873	0.998548666043218	1.56837409120279	1.1933767179459	2.60940307348839	4.16179004134805	4.19315446972304	5.40580261959468	3.30138835950049	2.68006763377056	2.1855653547855
ENSMUSG00000053647	0.69880714602024	-0.507887720197952	0.953301032024728	0.401856576811272	1.01422834976297	2.23513056361727	3.6200250501949	1.97170306077071	3.44180950790852	-2.89739239114692	-2.04237389011337	-0.0731574024651667	4.38080430569242	4.69818746412765	3.72034840363375	-2.42160009137321	-0.0198891105466799	-2.89739239114692	-1.13829398780638	0.93929045454479	-0.620419213753475	1.14927185350466	0.0765527701459676	0.365235280548713
ENSMUSG00000017499	-0.783642025983193	-0.125572365353743	1.29347594734854	1.03679468229608	0.959323509768706	3.37143634057542	3.95006718855499	2.88088746524861	4.10586159193182	2.06155861133167	1.50992968146276	0.821217716357282	-1.21076496669986	1.1540164530353	-0.263387038733519	1.28768099225131	-0.0870260958657636	1.18948107835424	0.859688751984121	0.855592558198935	0.87225562663323	5.22428077131814	4.18958926628189	1.1962693255395
ENSMUSG00000001622	-2.2607639663182	-1.85478757015966	-2.89739239114692	-0.209776319089841	1.11814102894283	1.70472621430349	3.11333132670176	4.21665397573866	3.27773489756003	-2.89739239114692	-2.04237389011337	-2.89739239114692	2.64146168874553	2.33580514476882	2.07423887321914	-1.15577851229671	-2.89739239114692	-2.89739239114692	-1.41782606463877	-1.51300678837676	-1.82767048216262	0.835029185506018	-0.652480190179863	0.185975490724375
ENSMUSG00000022033	1.73788249902818	-0.507887720197952	1.96717195560865	-0.552035837306742	0.780834961889373	1.18184818845298	4.95021645587334	3.73218598117633	5.1750206144085	0.969970674299015	1.89389056489379	1.71499682389752	0.0394055919538971	1.0116491048784	0.501372240808829	0.77168567961092	1.16480343764048	0.724619817791251	0.327115384244495	-0.25712441067002	-1.22019653668585	3.26275822899647	1.79937399373497	0.24823666582772
ENSMUSG00000041449	0.631071458258536	-0.242105169308648	0.219061719586523	2.80369213954439	3.79300542996855	3.2724779115608	3.60381058241525	3.28933823223893	3.48947840435119	-2.89739239114692	-2.89739239114692	-2.89739239114692	0.82558528492789	0.36101078845433	0.721181214165155	0.242344744705745	-0.672239304415343	0.106451216329964	-0.904231960622302	1.47625182951958	0.128289669338193	-0.517507000367083	0.71380924556689	2.12047663723046
ENSMUSG00000056498	-0.609671532620645	-2.28388734066801	-2.18424376634506	0.588633200090636	1.01422834976297	2.00790489026047	3.15843562265523	0.596174714891657	0.672998177507515	-2.89739239114692	-2.89739239114692	-2.89739239114692	1.2436110316152	1.92359011812812	1.30096289875146	-2.42160009137321	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.40923538465531	-2.89739239114692	1.54231794357257	1.78193064906213	2.56159551183477
ENSMUSG00000026278	-0.186576923421832	0.347425972068631	-2.18424376634506	1.27315354603795	1.21506945017608	0.0689897039965716	1.49249754490669	1.18226127144441	2.30823602886204	-1.34055290029943	0.409540790392901	-1.0466986304311	3.22755659353491	4.1198445603243	3.2228977463279	-1.15577851229671	-1.15796703849993	-0.998014932512775	-0.526247803606781	-0.688292484213627	-2.26557626439542	1.28397049460696	2.02372558884177	0.798763088592948
ENSMUSG00000026196	1.56716353892521	1.26925053287619	0.671786065416263	0.588633200090636	1.11814102894283	2.63984940123851	4.31626200219853	2.83984022587928	3.94420055256536	1.70579084230759	1.89389056489379	1.00009889795829	1.70548298452189	2.00099888407008	2.54646851807668	0.47783640478663	1.0127769513566	1.48761074802706	0.130220970257992	0.766738247402479	0.473015222660736	4.84078029138486	3.60166113458508	1.37433012528189
ENSMUSG00000022831	1.80088843851522	2.69259542494296	2.37773788798891	2.70613594580255	2.7912730649231	3.05152759190355	4.68329939339796	3.89465730743129	2.99025014624847	-0.126297355234463	-1.50916763371983	0.502876564531777	4.66109184051617	4.32943431934989	3.515176261143	1.51643526774524	1.56539240482871	0.106451216329964	2.32638519395584	2.61655180672702	1.44124614163647	2.33337755306696	3.3761238686608	2.6905191684215
ENSMUSG00000022360	2.53411562872944	2.50648198989499	3.47487015311056	2.84093950498627	1.93734671108142	4.73673907349214	6.06281148615745	4.65561015935153	5.83677774888017	3.63052320459272	3.48623862385677	3.29479568566793	3.46006652499726	4.0577964298219	3.96595450055515	3.20249067012612	2.53230342910612	3.08038788831769	2.89065859539126	2.80683746863623	2.32247108455595	6.73699380277127	5.26496354788172	3.74186845775411
ENSMUSG00000068196	3.22738565456362	3.70926991722067	2.82479013690339	5.12984131131047	4.33607521655656	4.84018508596484	6.0191564202097	4.22198843217109	5.48121384642451	2.10591202771191	0.903819170825863	3.34533256820969	6.08827753154914	7.23548053114426	6.19319802611396	3.5119404156156	2.61911302130545	3.49639924795217	1.70266538081572	3.30971941908935	4.42281833084816	4.6216958358468	4.70890879083048	4.0257819245589
ENSMUSG00000020017	-1.8205711863016	-0.833947873023419	-2.89739239114692	-0.209776319089841	0.716069578368577	-2.89739239114692	3.31603036066292	3.27913876568631	1.97476906687151	-2.89739239114692	-2.04237389011337	-2.89739239114692	-2.89739239114692	-2.06630875872765	-2.89739239114692	-2.89739239114692	-2.48147592518415	-2.89739239114692	-1.41782606463877	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.09202499768843
ENSMUSG00000011256	0.322995455214228	0.988110372309222	0.591899989995732	2.34050540684578	1.30589363718447	1.77067344618915	3.96917993978789	2.06963563926885	1.71086798509936	-0.126297355234463	-0.56284992822133	-0.479321285125843	4.1702246839432	4.77181505031169	3.4854755209028	-0.293590960128075	0.328136740991424	-1.54108053899567	0.726487338076647	0.343790302985781	0.618720219577495	3.22306519811733	3.09461424662803	3.38804403743634
ENSMUSG00000020717	0.0392548178715062	1.0389382057837	-1.06652361639259	2.78470151922839	2.220228953997	2.56748299671988	3.53706650239066	3.88123358722384	2.50661611535937	-1.91843308684593	-1.12072160812718	-0.0731574024651667	2.57090242355453	3.54043993648215	2.85596103902704	0.632229577404801	-0.0198891105466799	-0.391274254457786	1.83798363948891	1.16467955007808	2.57547337488296	0.179770924965431	1.23343127477337	-0.346654217953852
ENSMUSG00000020027	-0.783642025983193	-0.125572365353743	-0.444363039297503	1.21759413582374	2.14841379010657	1.56303512927804	2.45767286869678	2.34856507101876	2.24298231247917	-1.91843308684593	-1.50916763371983	-0.0731574024651667	2.45813829553031	2.89784149628094	2.39495178472369	1.28768099225131	1.45172255004825	-0.724050344391152	2.59830300131357	2.35220365784196	2.53932267710741	1.09166191544407	2.06757610800128	0.993096063665509
ENSMUSG00000086564	-2.89739239114692	-2.89739239114692	-2.89739239114692	-0.552035837306742	-2.89739239114692	1.08148343397439	3.325949002951	1.34756344170477	0.381116288369184	-2.89739239114692	-2.89739239114692	-2.89739239114692	1.76989599239338	1.22025639286713	0.911885665637591	-2.89739239114692	-2.89739239114692	-2.89739239114692	0.327115384244495	-0.964362475630517	-0.465471324518338	1.58469612103586	0.132677313050985	1.88603662598478
ENSMUSG00000050212	-0.314300740381186	0.0825658457290935	-0.285034053787858	0.673672663313072	2.24339431541065	1.40589734365583	1.08861275122106	2.18338445216528	0.915648408171925	-0.126297355234463	-1.50916763371983	-1.0466986304311	2.92216922669443	2.58239376774293	2.39495178472369	0.531157879001708	0.520828817718518	0.0345302793864841	2.81064590260855	1.55796102473463	1.96184332494001	1.43058388754946	2.46738620576228	2.20138883033099
ENSMUSG00000024593	2.93610119021465	3.03066548090231	3.17932321230167	3.16848286829132	3.81636570880503	4.17380037163968	3.3935333390335	3.00984437046494	4.48083259749921	1.9196785493546	2.41808448787836	2.42817526711669	6.24378086299801	6.35757368010975	5.83531365515158	2.45485546619899	3.20058652271466	0.678172558923411	2.39383703922818	2.81793658329257	2.75956990738169	3.56220644434234	2.98454822174775	2.67926346779589
ENSMUSG00000028341	-0.314300740381186	0.264427075053362	-1.06652361639259	1.37823815739131	1.96548158145239	0.516151427637461	1.56128656774551	1.13779692424863	0.209556016005767	0.52355220526553	-0.161551024770971	0.378973167622947	1.63805913365547	1.0116491048784	2.03377040282296	4.11979790046802	2.90479903255814	4.47766037814135	5.93333458815474	5.64583414990992	7.38592698752648	0.903592359892752	2.79756546873993	1.55760871101606
ENSMUSG00000031766	-2.2607639663182	-0.368884559324345	-1.06652361639259	2.28752727856459	1.87937543707824	2.54880964184074	1.13448424254099	0.99553815031112	1.54029263486103	0.52355220526553	-0.56284992822133	-1.44436274284974	2.97776990672323	2.47796328203133	2.54646851807668	-2.42160009137321	-1.67299168941081	0.936766100691574	2.49968923525341	0.570708288369275	1.23068904936816	2.44109888787371	2.67062022032992	2.37885613718076
ENSMUSG00000028678	0.322995455214228	-1.52448743843372	-0.623498030686202	-0.064950017731147	-0.17062559430249	0.264768372405296	4.36998105354419	2.11621679133418	4.35780322658076	1.15020612428659	0.152070672027591	0.821217716357282	1.14990447270033	1.40247548622751	0.819682211793279	-2.06441046007269	-1.15796703849993	0.52912246535514	-2.89739239114692	-0.819734035187144	0.128289669338193	2.28279213041637	-0.855891631207129	0.120905697829277
ENSMUSG00000020826	-2.2607639663182	-1.85478757015966	-1.35234611957576	3.98541340692685	3.30216584546975	3.41332919201332	1.42026365887516	1.97170306077071	0.858703771288106	-0.126297355234463	-1.50916763371983	-1.44436274284974	0.0394055919538971	2.30561181862786	0.721181214165155	-0.722303552209001	-2.48147592518415	-2.89739239114692	0.794624779907851	-0.00161859434440297	-0.620419213753475	1.93519029451083	3.0804149706003	2.77753659051353
ENSMUSG00000006360	1.0495238546007	-0.125572365353743	-0.141564165110222	1.09961262335047	1.84949219415966	2.63984940123851	3.53706650239066	3.52337349011912	3.41243334703083	1.31040484962456	1.20489947874871	-0.0731574024651667	4.5277441956852	5.30947536126826	4.15704988968631	0.364890174056205	-0.672239304415343	1.34623322750275	-0.702896208847574	-0.45666051960495	0.618720219577495	1.38334910853039	1.57469250194503	1.53280898419457
ENSMUSG00000039748	0.322995455214228	-1.85478757015966	-0.444363039297503	0.298540900444725	-0.298614169787986	2.49129406848363	3.68311978801905	2.20509628053474	3.48947840435119	0.763960103316531	0.286541790616567	0.378973167622947	-0.186429987441856	-0.392994030931355	0.501372240808829	1.01569259520483	-0.231468782175962	1.46042191424993	-1.41782606463877	0.215372107510008	-1.49219341310554	3.85835774392926	3.17030639410026	0.420358726500719
ENSMUSG00000090053	6.20772877032413	5.7918651069571	5.85943147420606	4.09738701977153	4.39931996603963	4.4299524311728	1.86323724690898	4.25358747616487	3.27773489756003	5.38227733807192	5.50805058240831	5.24485494607491	1.33160056873009	0.10462417190095	2.60288365281826	4.62796975996197	4.91345952660703	4.73187422391092	4.02665635414935	4.10528760159617	5.37023014702579	3.05990843979807	2.24355352835459	3.10646661817556
ENSMUSG00000021765	-0.783642025983193	-1.02955168351447	-1.35234611957576	1.15980908833326	0.716069578368577	1.5997837246579	3.09023911337208	1.59786047038736	3.60651416984358	-2.89739239114692	-2.89739239114692	-0.261992816747908	5.04631308175592	4.80456978814763	5.21180094022432	1.28768099225131	-1.15796703849993	1.96482924219806	0.500336793407206	0.403952581603581	2.27928619004328	1.35913883221718	0.337597183506814	0.839780332037902
ENSMUSG00000002068	1.41436604963947	0.425908553075587	1.43755787378254	1.21759413582374	0.902246198260669	2.54880964184074	3.93069782922187	2.7540667405109	3.9095750409866	-0.347670153754631	0.903819170825863	0.378973167622947	1.04968603404034	1.70967945109924	1.23109249048555	1.01569259520483	0.608311010964607	1.15597808612487	0.500336793407206	0.46170612646221	-0.620419213753475	4.31375015255879	3.42750967003588	0.798763088592948
ENSMUSG00000025780	0.884796690348147	0.347425972068631	0.108575045860835	1.95524113903055	0.648259534941543	2.6220952535161	1.80769239693692	2.32892254801708	2.12720530312327	0.386438678600673	0.409540790392901	0.616975243665832	3.80561194034541	5.06554834054865	3.88864020517611	0.47783640478663	0.913224568402867	-0.49390104076071	-1.76485988170924	-0.964362475630517	0.394245022274858	1.98350386419362	1.96310463469536	2.46002259804674
ENSMUSG00000045362	-2.89739239114692	0.0825658457290935	-0.0110800916715554	2.60150138725296	2.14841379010657	1.83373746975687	3.75829538265622	0.596174714891657	3.04232063748168	-0.126297355234463	0.152070672027591	-1.0466986304311	1.49295187323495	2.00099888407008	1.71340299647006	-2.42160009137321	-1.02036776483296	-0.998014932512775	-2.89739239114692	-2.40923538465531	-2.89739239114692	1.68549580014267	1.81660895138431	1.31738390182326
ENSMUSG00000058099	-0.0692467457156774	0.63859033263404	1.34311936904898	1.69539581239477	1.99307825562443	2.92691366091866	4.80530447939494	3.04638607459774	2.4879615228654	-1.34055290029943	0.409540790392901	0.616975243665832	3.64315996170357	3.76785431214896	3.29315662289258	-1.77833824161581	-1.89563499296635	-1.77954866522252	-1.41782606463877	0.0743961627577849	-1.82767048216262	2.44109888787371	2.24355352835459	3.19606573012529
ENSMUSG00000002297	1.49278671924039	0.176360166093052	1.60969532507754	1.84955333843411	2.65969832137014	2.63984940123851	4.73260072252221	2.82589411929485	4.54540621299729	2.41881574157299	2.01507306449215	1.43288366518628	1.63805913365547	2.55698624256135	2.18924883353726	2.44099124076265	1.65029041608317	1.25423961954943	1.6299284415831	1.01839772872004	0.812925408625501	3.71786789972597	2.9459109507259	2.12047663723046
ENSMUSG00000078122	-2.2607639663182	-1.85478757015966	-1.35234611957576	-0.552035837306742	0.0556204774948926	1.70472621430349	3.57914198447452	0.83770171822311	1.83414929227542	-2.89739239114692	-2.04237389011337	-1.99519379412258	0.406553803151105	-1.5423523117305	0.377482965653506	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	-2.89739239114692	1.52065271347677	0.238772536699379	1.34613796879374
ENSMUSG00000033952	2.67531827399484	1.0389382057837	2.51401948429407	1.09961262335047	1.01422834976297	2.41085616058533	5.99138037111186	3.60729980458905	5.5879878456341	3.52013522617786	3.8757703125679	3.51681856748517	3.33790596635288	3.59138620471809	3.72034840363375	2.76414578317748	2.72075850970576	3.37060283277789	2.07562331598722	2.7730184049623	3.51328277566006	4.34490492047004	2.73548866100088	1.02900795369831
ENSMUSG00000000682	0.406397939956926	0.425908553075587	0.591899989995732	2.14588945672324	2.220228953997	2.77452588844133	4.40783018220493	3.96633490756322	2.86572913551867	-0.929069638805625	-2.89739239114692	-1.44436274284974	2.57090242355453	2.33580514476882	2.42655492794291	-2.42160009137321	-0.391998652121679	-2.42223013394478	0.327115384244495	-2.04515076850878	-2.89739239114692	1.66589142401348	0.238772536699379	-0.0940152681838177
ENSMUSG00000006398	2.2251224497742	0.347425972068631	0.953301032024728	0.753977287010897	0.716069578368577	0.730163465703553	5.20523772416142	2.81181188282192	5.04067353860135	2.06155861133167	2.26359327974782	1.36918060296359	1.14990447270033	2.36537950419873	1.76376010573326	1.59365872790956	0.947177729209634	2.11186357999868	-0.227017286104158	1.68463110050315	1.78788321811765	2.0148368387807	0.981689531178975	0.524662959363458
ENSMUSG00000062391	1.28811260974217	1.67481740665307	1.86891133111953	-1.0016090220095	-1.81064878113091	0.794983628486232	-0.284060522326391	-1.06314904223571	-0.337721478710812	2.58471171575085	2.58397841650344	2.26274033395094	-0.186429987441856	-0.856119807772457	-0.0745844503051951	2.54834458135073	1.42787293202132	2.85883402698117	2.34922134635546	1.23260994158709	1.65904247103795	-0.610069064616706	-2.89739239114692	-0.653128240966103
ENSMUSG00000035683	0.406397939956926	-0.833947873023419	1.29347594734854	-0.370780246090899	-0.439072462871328	2.13852957411599	4.78746913368375	3.04638607459774	4.27861250926728	1.76230826064102	2.23060572249872	0.722707794018881	0.941982622505124	0.36101078845433	0.819682211793279	0.422468304184462	0.164592888434742	0.855611496593432	-0.904231960622302	0.570708288369275	-0.99143626848543	3.90926796169796	1.74639820530066	0.24823666582772
ENSMUSG00000035365	-0.783642025983193	-0.833947873023419	-0.444363039297503	-0.552035837306742	-0.967657359359484	0.0689897039965716	3.24462222548211	1.81108541826899	3.28855475512417	0.763960103316531	0.72588305395877	-0.479321285125843	0.82558528492789	1.34425605094014	0.819682211793279	-0.0392307373053994	-1.48015847843082	-0.121052904566547	-1.13829398780638	-0.964362475630517	-2.89739239114692	2.21695927994909	0.186699980296235	0.756545473476335
ENSMUSG00000035373	-0.981505175337328	-1.25589854422931	-0.444363039297503	5.04460349325041	5.20125893908543	5.20466453043465	4.80175500583391	5.41145585128965	4.39832557786811	-1.34055290029943	-1.12072160812718	-0.479321285125843	1.70548298452189	1.1540164530353	-0.736586224268536	4.49674260059008	3.93897950559526	1.94534981215755	5.51557241683077	5.18998941628724	5.78151996725094	3.764698834382	3.94900714211694	4.26667020832892
ENSMUSG00000044748	-0.609671532620645	-0.125572365353743	-0.0110800916715554	1.92086501060269	3.67016923407753	2.06158214202056	1.34422160771792	2.442955824434	-0.632018074490707	-2.89739239114692	-2.89739239114692	-0.735295886364054	-2.89739239114692	-2.89739239114692	-2.89739239114692	-1.77833824161581	-1.67299168941081	-1.15735109222897	0.23202451381732	1.584200421938	2.50224279078608	1.98350386419362	2.06757610800128	2.27800311674771
ENSMUSG00000025574	0.406397939956926	-1.52448743843372	1.24206322283772	0.753977287010897	0.251149053065491	1.40589734365583	4.23962808656174	2.93386129370244	4.13612839625083	2.30927402823804	1.4538660880432	1.90667512625751	2.05479891358275	1.61436602827904	0.721181214165155	1.84596074056907	0.378775779396304	1.22222367215226	0.794624779907851	1.23260994158709	1.27533074451927	4.69606632301792	2.49975712594053	0.879663581090345
ENSMUSG00000024989	-0.314300740381186	-1.02955168351447	0.887903063368573	0.498265378771188	-0.298614169787986	0.437125913988691	4.58347529474861	2.32892254801708	4.15989280982326	0.648758009225302	1.4538660880432	-0.479321285125843	1.49295187323495	1.5642389747583	1.36760518747304	0.582578651863327	-0.157440492579563	0.420449208614152	1.2478005610714	-0.819734035187144	-0.79403368287177	3.52460498072299	1.30844728345504	-0.543575322655732
ENSMUSG00000026395	0.322995455214228	1.7377078489756	2.37773788798891	2.62304422150094	2.37507949886904	3.81602854332329	5.3844015654342	3.49721308924721	2.90844151293984	-0.126297355234463	0.286541790616567	0.913428989789141	5.40685717632767	5.15293601886954	5.19354752522389	1.4625565249119	0.221192613984833	-1.77954866522252	0.981624716650201	2.00906225960845	1.84823084557987	3.33280832689646	3.28619171412084	3.55745022636487
ENSMUSG00000037544	0.406397939956926	-1.85478757015966	0.671786065416263	-0.064950017731147	-0.439072462871328	2.18763845249534	4.80884524158749	2.7540667405109	4.69928528834353	1.23252792974748	1.85112371592344	-1.0466986304311	1.89068759162864	1.96281361621228	1.81241862807941	0.726681663317116	0.980350157057047	1.08654362540758	-0.702896208847574	-0.00161859434440297	-0.620419213753475	3.84534444299796	2.24355352835459	-0.0940152681838177
ENSMUSG00000027360	-0.783642025983193	0.176360166093052	-0.623498030686202	2.80369213954439	3.49786967727486	2.39002585509131	3.6753822078773	0.99553815031112	1.5760593291995	-1.91843308684593	-0.348292105761027	-0.479321285125843	-0.186429987441856	-0.606052418386636	-1.4454173443265	-1.15577851229671	0.690790372712656	-2.42223013394478	1.14714373025688	1.29748509806317	0.547706374553841	2.04550375257814	3.69315134238141	1.7202063871593
ENSMUSG00000032254	1.8313887189578	0.703044788464378	1.76346593875177	0.902305147144824	-0.594695178700256	1.52532594528253	5.67371252410436	3.13953405927422	5.38619138680407	3.10526062383503	2.55762055494523	2.6319107513585	1.14990447270033	2.99564414467094	2.29576341088147	2.00518527854181	1.73046889312514	2.07648585971674	1.66675526361654	1.12947598283955	1.84823084557987	4.44030641872534	1.46965946210735	0.798763088592948
ENSMUSG00000020808	1.4541091585433	-0.507887720197952	-0.828071579691786	-0.552035837306742	0.842817386684607	0.0689897039965716	4.41713932236365	2.30900889318372	5.0723240776258	1.23252792974748	1.13531301058713	1.23265933219848	0.698966230993112	2.17809260949583	-0.736586224268536	1.56837409120279	0.42769748075138	-0.0411650270152967	0.0206845556578921	-0.353445533874338	1.08782455173699	3.03719928221078	1.4912867266491	0.668212851590073
ENSMUSG00000117011	2.438287494449	3.43344864393733	3.95371546064308	1.37823815739131	-0.439072462871328	-0.285794241330839	1.49249754490669	0.528899868111461	0.672998177507515	0.969970674299015	1.06219928092035	1.36918060296359	-1.82047997517439	1.0116491048784	-0.0745844503051951	2.4128565685012	2.22149627751454	2.41066919480033	2.85918399589675	3.10747629965632	2.66207514425188	-0.270876647754524	0.0181561506138365	-1.04277123107884
ENSMUSG00000029372	-2.89739239114692	-2.28388734066801	-2.18424376634506	0.902305147144824	-0.0530720553199685	2.34744066164403	4.98506176659006	2.38706556811095	3.52651099320446	-2.89739239114692	-2.89739239114692	-2.89739239114692	0.82558528492789	1.61436602827904	-1.04789949164946	-1.33501136430497	-2.89739239114692	-2.06539430884066	-0.904231960622302	-0.819734035187144	3.59480252917428	1.68549580014267	0.676536402765784	0.574117061479345
